0 100 195395 195395 18724584 18724584 18724584 18724584 2040
0 99 195491 195491 18733632 18733632 18733632 18733632 2040
0 107 11 96 1056 9216 9216 1056 1
0 106 96 96 9216 9216 9216 9216 1
0 105 96 96 9216 9216 9216 9216 1
0 104 96 96 9216 9216 9216 9216 1
0 103 96 96 9216 9216 9216 9216 1
0 102 95 95 9120 9120 9120 9120 1
0 101 96 96 9216 9216 9216 9216 1
0 100 96 96 9216 9216 9216 9216 1
0 99 96 96 9216 9216 9216 9216 1
0 116 12192 194724 2336688 37320540 37320540 2336688 1016
0 115 193383 193383 37063104 37063104 37063104 37063104 1016
0 114 193574 193574 37099953 37099953 37099953 37099953 1016
0 113 193766 193766 37136809 37136809 37136809 37136809 1016
0 112 193958 193958 37173312 37173312 37173312 37173312 1016
0 111 194149 194149 37210189 37210189 37210189 37210189 1016
0 110 194341 194341 37246990 37246990 37246990 37246990 1016
0 109 194533 194533 37283520 37283520 37283520 37283520 1016
0 108 194724 194724 37320425 37320425 37320425 37320425 1016
0 116 12 192 2304 36864 36864 2304 1
0 115 191 191 36672 36672 36672 36672 1
0 114 192 192 36864 36864 36864 36864 1
0 113 192 192 36864 36864 36864 36864 1
0 112 191 191 36672 36672 36672 36672 1
0 111 192 192 36864 36864 36864 36864 1
0 110 192 192 36864 36864 36864 36864 1
0 109 191 191 36672 36672 36672 36672 1
0 108 192 192 36864 36864 36864 36864 1
0 125 6552 193191 2511483 74053209 74053209 2511483 504
0 124 190508 190508 73024327 73024327 73024327 73024327 504
0 123 190891 190891 73171496 73171496 73171496 73171496 504
0 122 191275 191275 73318487 73318487 73318487 73318487 504
0 121 191658 191658 73465146 73465146 73465146 73465146 504
0 120 192041 192041 73612328 73612328 73612328 73612328 504
0 119 192425 192425 73759336 73759336 73759336 73759336 504
0 118 192808 192808 73905978 73905978 73905978 73905978 504
0 117 193191 193191 74053135 74053135 74053135 74053135 504
0 125 13 384 4992 147456 147456 4992 1
0 124 383 383 147072 147072 147072 147072 1
0 123 384 384 147456 147456 147456 147456 1
0 122 383 383 147072 147072 147072 147072 1
0 121 383 383 147072 147072 147072 147072 1
0 120 384 384 147456 147456 147456 147456 1
0 119 383 383 147072 147072 147072 147072 1
0 118 383 383 147072 147072 147072 147072 1
0 117 383 383 147072 147072 147072 147072 1
0 134 3472 190124 2661736 145754636 145754636 2661736 248
0 133 184758 184758 141640419 141640419 141640419 141640419 248
0 132 185525 185525 142228666 142228666 142228666 142228666 248
0 131 186292 186292 142816954 142816954 142816954 142816954 248
0 130 187058 187058 143403749 143403749 143403749 143403749 248
0 129 187825 187825 143991989 143991989 143991989 143991989 248
0 128 188591 188591 144579547 144579547 144579547 144579547 248
0 127 189358 189358 145167054 145167054 145167054 145167054 248
0 126 190125 190125 145755326 145755326 145755326 145755326 248
0 134 14 767 10738 588289 588289 10738 1
0 133 767 767 588289 588289 588289 588289 1
0 132 767 767 588289 588289 588289 588289 1
0 131 766 766 587522 587522 587522 587522 1
0 130 767 767 588289 588289 588289 588289 1
0 129 766 766 587522 587522 587522 587522 1
0 128 767 767 588289 588289 588289 588289 1
0 127 767 767 588289 588289 588289 588289 1
0 126 766 766 587522 587522 587522 587522 1
0 143 1800 183991 2759865 282105757 282105757 2759865 120
0 142 173259 173259 265648976 265648976 265648976 265648976 120
0 141 174792 174792 267999077 267999077 267999077 267999077 120
0 140 176326 176326 270352221 270352221 270352221 270352221 120
0 139 177859 177859 272702309 272702309 272702309 272702309 120
0 138 179392 179392 275053928 275053928 275053928 275053928 120
0 137 180925 180925 277404032 277404032 277404032 277404032 120
0 136 182459 182459 279755648 279755648 279755648 279755648 120
0 135 183992 183992 282107261 282107261 282107261 282107261 120
0 143 15 1533 22995 2350089 2350089 22995 1
0 142 1533 1533 2350089 2350089 2350089 2350089 1
0 141 1534 1534 2351622 2351622 2351622 2351622 1
0 140 1533 1533 2350089 2350089 2350089 2350089 1
0 139 1533 1533 2350089 2350089 2350089 2350089 1
0 138 1533 1533 2350089 2350089 2350089 2350089 1
0 137 1534 1534 2351622 2351622 2351622 2351622 1
0 136 1533 1533 2350089 2350089 2350089 2350089 1
0 135 1533 1533 2350089 2350089 2350089 2350089 1
0 152 896 171724 2747584 526591660 526591660 2747584 56
0 151 150260 150260 460767698 460767698 460767698 460767698 56
0 150 153327 153327 470174171 470174171 470174171 470174171 56
0 149 156393 156393 479577610 479577610 479577610 479577610 56
0 148 159460 159460 488981015 488981015 488981015 488981015 56
0 147 162526 162526 498384454 498384454 498384454 498384454 56
0 146 165593 165593 507787861 507787861 507787861 507787861 56
0 145 168659 168659 517191296 517191296 517191296 517191296 56
0 144 171726 171726 526597774 526597774 526597774 526597774 56
0 152 16 3067 49072 9406489 9406489 49072 1
0 151 3067 3067 9406489 9406489 9406489 9406489 1
0 150 3066 3066 9403422 9403422 9403422 9403422 1
0 149 3067 3067 9406489 9406489 9406489 9406489 1
0 148 3066 3066 9403422 9403422 9403422 9403422 1
0 147 3067 3067 9406489 9406489 9406489 9406489 1
0 146 3066 3066 9403422 9403422 9403422 9403422 1
0 145 3067 3067 9406489 9406489 9406489 9406489 1
0 144 3066 3066 9403422 9403422 9403422 9403422 1
0 161 408 147191 2502247 902716271 902716271 2502247 24
0 160 104263 104263 639438846 639438846 639438846 639438846 24
0 159 110396 110396 677052535 677052535 677052535 677052535 24
0 158 116529 116529 714666224 714666224 714666224 714666224 24
0 157 122662 122662 752279913 752279913 752279913 752279913 24
0 156 128795 128795 789893602 789893602 789893602 789893602 24
0 155 134928 134928 827507291 827507291 827507291 827507291 24
0 154 141061 141061 865120980 865120980 865120980 865120980 24
0 153 147194 147194 902734669 902734669 902734669 902734669 24
0 161 17 6133 104261 37613689 37613689 104261 1
0 160 6133 6133 37613689 37613689 37613689 37613689 1
0 159 6133 6133 37613689 37613689 37613689 37613689 1
0 158 6133 6133 37613689 37613689 37613689 37613689 1
0 157 6133 6133 37613689 37613689 37613689 37613689 1
0 156 6133 6133 37613689 37613689 37613689 37613689 1
0 155 6133 6133 37613689 37613689 37613689 37613689 1
0 154 6133 6133 37613689 37613689 37613689 37613689 1
0 153 6133 6133 37613689 37613689 37613689 37613689 1
0 170 144 98127 1766286 1203613517 1203613517 1766286 8
0 169 12267 12267 150467022 150467022 150467022 150467022 8
0 168 24534 24534 300934044 300934044 300934044 300934044 8
0 167 36800 36800 451376533 451376533 451376533 451376533 8
0 166 49066 49066 601831289 601831289 601831289 601831289 8
0 165 61332 61332 752286046 752286046 752286046 752286046 8
0 164 73598 73598 902740802 902740802 902740802 902740802 8
0 163 85864 85864 1053195558 1053195558 1053195558 1053195558 8
0 162 98130 98130 1203650314 1203650314 1203650314 1203650314 8
0 170 18 12266 220788 150454756 150454756 220788 1
0 169 12267 12267 150467022 150467022 150467022 150467022 1
0 168 12266 12266 150454756 150454756 150454756 150454756 1
0 167 12266 12266 150454756 150454756 150454756 150454756 1
0 166 12266 12266 150454756 150454756 150454756 150454756 1
0 165 12266 12266 150454756 150454756 150454756 150454756 1
0 164 12266 12266 150454756 150454756 150454756 150454756 1
0 163 12266 12266 150454756 150454756 150454756 150454756 1
0 162 12266 12266 150454756 150454756 150454756 150454756 1
0 179 19 24532 466108 601819024 601819024 466108 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 0 0 0 0 0 0 1
0 175 0 0 0 0 0 0 1
0 174 0 0 0 0 0 0 1
0 173 0 0 0 0 0 0 1
0 172 0 0 0 0 0 0 1
0 171 24534 24534 601868088 601868088 601868088 601868088 1
0 179 19 24533 466127 601868089 601868089 466127 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 0 0 0 0 0 0 1
0 175 0 0 0 0 0 0 1
0 174 0 0 0 0 0 0 1
0 173 0 0 0 0 0 0 1
0 172 24534 24534 601892622 601892622 601892622 601892622 1
0 171 24532 24532 601843556 601843556 601843556 601843556 1
0 179 19 24532 466108 601819024 601819024 466108 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 0 0 0 0 0 0 1
0 175 0 0 0 0 0 0 1
0 174 0 0 0 0 0 0 1
0 173 24534 24534 601868088 601868088 601868088 601868088 1
0 172 24532 24532 601819024 601819024 601819024 601819024 1
0 171 24532 24532 601819024 601819024 601819024 601819024 1
0 179 19 24533 466127 601868089 601868089 466127 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 0 0 0 0 0 0 1
0 175 0 0 0 0 0 0 1
0 174 24534 24534 601892622 601892622 601892622 601892622 1
0 173 24532 24532 601843556 601843556 601843556 601843556 1
0 172 24532 24532 601843556 601843556 601843556 601843556 1
0 171 24532 24532 601843556 601843556 601843556 601843556 1
0 179 19 24534 466146 601917156 601917156 466146 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 0 0 0 0 0 0 1
0 175 24534 24534 601917156 601917156 601917156 601917156 1
0 174 24532 24532 601868088 601868088 601868088 601868088 1
0 173 24532 24532 601868088 601868088 601868088 601868088 1
0 172 24532 24532 601868088 601868088 601868088 601868088 1
0 171 24532 24532 601868088 601868088 601868088 601868088 1
0 179 19 24532 466108 601819024 601819024 466108 1
0 178 0 0 0 0 0 0 1
0 177 0 0 0 0 0 0 1
0 176 24534 24534 601868088 601868088 601868088 601868088 1
0 175 24532 24532 601819024 601819024 601819024 601819024 1
0 174 24532 24532 601819024 601819024 601819024 601819024 1
0 173 24532 24532 601819024 601819024 601819024 601819024 1
0 172 24532 24532 601819024 601819024 601819024 601819024 1
0 171 24532 24532 601819024 601819024 601819024 601819024 1
111111111 7 196261 196261 0 0 0 0 4194304
0 6 196261 196261 0 0 0 0 4194304
0 5 196262 196262 0 0 0 0 4194304
0 4 196262 196262 0 0 0 0 4194304
0 3 196262 196262 0 0 0 0 4194304
0 2 196262 196262 0 0 0 0 4194304
0 1 196261 196261 0 0 64 149 4194304
0 0 196261 196261 196261 196261 196048 196048 4194304
0 17 2097152 196261 196261 196261 196160 196261 2097152
0 16 196262 196262 134540 134540 134499 134581 2097152
0 15 196261 196261 61721 61721 61762 61680 2097152
0 14 196261 196261 0 0 0 0 2097152
0 13 196261 196261 0 0 0 0 2097152
0 12 196261 196261 0 0 0 0 2097152
0 11 196261 196261 0 0 0 0 2097152
0 10 196261 196261 0 0 0 0 2097152
0 9 196261 196261 0 0 0 0 2097152
0 26 2097152 196262 392524 196262 196205 392524 1048576
0 25 196261 196261 0 0 0 0 1048576
0 24 196261 196261 0 0 0 0 1048576
0 23 196262 196262 134541 134541 134516 134566 1048576
0 22 196261 196261 61721 61721 61746 61696 1048576
0 21 196261 196261 0 0 0 0 1048576
0 20 196261 196261 0 0 0 0 1048576
0 19 196261 196261 0 0 0 0 1048576
0 18 196261 196261 67270 67270 67245 67295 1048576
0 35 1572861 196260 588780 196260 196232 588780 524287
0 34 196261 196261 70043 70043 70033 70053 524287
0 33 196261 196261 126217 126217 126227 126207 524287
0 32 196261 196261 0 0 0 0 524287
0 31 196261 196261 134539 134539 134529 134549 524287
0 30 196261 196261 61721 61721 61731 61711 524287
0 29 196261 196261 2774 2774 2764 2784 524287
0 28 196260 196260 193486 193486 193496 193476 524287
0 27 196261 196261 0 0 0 0 524287
0 35 3 1 3 1 1 3 1
0 34 1 1 1 1 1 1 1
0 33 0 0 0 0 0 0 1
0 32 0 0 0 0 0 0 1
0 31 1 1 1 1 1 1 1
0 30 0 0 0 0 0 0 1
0 29 0 0 0 0 0 0 1
0 28 1 1 1 1 1 1 1
0 27 0 0 0 0 0 0 1
0 44 1048572 196260 785040 196260 196245 785040 262143
0 43 196261 196261 158438 158430 158439 158429 262143
0 42 196260 196260 168200 168208 168199 168209 262143
0 41 196260 196260 130377 130377 130377 130377 262143
0 40 196261 196261 130378 130378 130378 130378 262143
0 39 196261 196261 159825 159817 159826 159816 262143
0 38 196260 196260 166813 166821 166812 166822 262143
0 37 196260 196260 130377 130377 130377 130377 262143
0 36 196261 196261 130378 130378 130378 130378 262143
0 44 4 1 4 1 1 4 1
0 43 0 0 0 0 0 0 1
0 42 1 1 1 1 1 1 1
0 41 1 1 1 1 1 1 1
0 40 1 1 1 1 1 1 1
0 39 0 0 0 0 0 0 1
0 38 1 1 1 1 1 1 1
0 37 1 1 1 1 1 1 1
0 36 1 1 1 1 1 1 1
0 53 655355 196259 981295 326635 326630 981295 131071
0 52 196259 196259 315383 315382 315379 315386 131071
0 51 196260 196260 272700 272701 272704 272697 131071
0 50 196259 196259 314689 314688 314685 314692 131071
0 49 196260 196260 273394 273395 273398 273391 131071
0 48 196259 196259 313995 313994 313991 313998 131071
0 47 196260 196260 274088 274089 274092 274085 131071
0 46 196259 196259 313301 313300 313297 313304 131071
0 45 196260 196260 274782 274783 274786 274779 131071
0 53 5 2 10 4 4 10 1
0 52 2 2 4 4 4 4 1
0 51 1 1 2 2 2 2 1
0 50 2 2 4 4 4 4 1
0 49 1 1 2 2 2 2 1
0 48 2 2 4 4 4 4 1
0 47 1 1 2 2 2 2 1
0 46 2 2 4 4 4 4 1
0 45 1 1 2 2 2 2 1
0 62 393210 196258 1177548 588080 588077 1177548 65535
0 61 196258 196258 587733 587733 587733 587733 65535
0 60 196258 196258 587733 587733 587733 587733 65535
0 59 196258 196258 587733 587733 587733 587733 65535
0 58 196258 196258 587733 587733 587733 587733 65535
0 57 196258 196258 587733 587733 587733 587733 65535
0 56 196258 196258 587733 587733 587733 587733 65535
0 55 196258 196258 587733 587733 587733 587733 65535
0 54 196258 196258 587733 587733 587733 587733 65535
0 62 6 3 18 9 9 18 1
0 61 3 3 9 9 9 9 1
0 60 3 3 9 9 9 9 1
0 59 3 3 9 9 9 9 1
0 58 3 3 9 9 9 9 1
0 57 3 3 9 9 9 9 1
0 56 3 3 9 9 9 9 1
0 55 3 3 9 9 9 9 1
0 54 3 3 9 9 9 9 1
0 71 229369 196255 1373785 1175795 1175795 1373785 32767
0 70 196255 196255 1175448 1175448 1175448 1175448 32767
0 69 196255 196255 1175448 1175448 1175448 1175448 32767
0 68 196255 196255 1175448 1175448 1175448 1175448 32767
0 67 196255 196255 1175448 1175448 1175448 1175448 32767
0 66 196255 196255 1175448 1175448 1175448 1175448 32767
0 65 196255 196255 1175448 1175448 1175448 1175448 32767
0 64 196255 196255 1175448 1175448 1175448 1175448 32767
0 63 196255 196255 1175448 1175448 1175448 1175448 32767
0 71 7 6 42 36 36 42 1
0 70 6 6 36 36 36 36 1
0 69 6 6 36 36 36 36 1
0 68 6 6 36 36 36 36 1
0 67 6 6 36 36 36 36 1
0 66 6 6 36 36 36 36 1
0 65 6 6 36 36 36 36 1
0 64 6 6 36 36 36 36 1
0 63 6 6 36 36 36 36 1
0 80 131064 196249 1569992 2351171 2351171 1569992 16383
0 79 196249 196249 2350824 2350824 2350824 2350824 16383
0 78 196249 196249 2350824 2350824 2350824 2350824 16383
0 77 196249 196249 2350824 2350824 2350824 2350824 16383
0 76 196249 196249 2350824 2350824 2350824 2350824 16383
0 75 196249 196249 2350824 2350824 2350824 2350824 16383
0 74 196249 196249 2350824 2350824 2350824 2350824 16383
0 73 196249 196249 2350824 2350824 2350824 2350824 16383
0 72 196249 196249 2350824 2350824 2350824 2350824 16383
0 80 8 12 96 144 144 96 1
0 79 12 12 144 144 144 144 1
0 78 12 12 144 144 144 144 1
0 77 12 12 144 144 144 144 1
0 76 12 12 144 144 144 144 1
0 75 12 12 144 144 144 144 1
0 74 12 12 144 144 144 144 1
0 73 12 12 144 144 144 144 1
0 72 12 12 144 144 144 144 1
0 89 73719 196237 1766133 4701707 4701707 1766133 8191
0 88 196237 196237 4701637 4701638 4701638 4701637 8191
0 87 196237 196237 4701430 4701429 4701429 4701430 8191
0 86 196237 196237 4701360 4701360 4701360 4701360 8191
0 85 196237 196237 4701360 4701360 4701360 4701360 8191
0 84 196237 196237 4701360 4701360 4701360 4701360 8191
0 83 196237 196237 4701360 4701360 4701360 4701360 8191
0 82 196237 196237 4701360 4701360 4701360 4701360 8191
0 81 196237 196237 4701360 4701360 4701360 4701360 8191
0 89 9 24 216 576 576 216 1
0 88 24 24 576 576 576 576 1
0 87 24 24 576 576 576 576 1
0 86 24 24 576 576 576 576 1
0 85 24 24 576 576 576 576 1
0 84 24 24 576 576 576 576 1
0 83 24 24 576 576 576 576 1
0 82 24 24 576 576 576 576 1
0 81 24 24 576 576 576 576 1
0 98 40950 196213 1962130 9401915 9401915 1962130 4095
0 97 196213 196213 9401568 9401568 9401568 9401568 4095
0 96 196213 196213 9401568 9401568 9401568 9401568 4095
0 95 196213 196213 9401568 9401568 9401568 9401568 4095
0 94 196213 196213 9401568 9401568 9401568 9401568 4095
0 93 196214 196214 9401616 9401616 9401616 9401616 4095
0 92 196214 196214 9401616 9401616 9401616 9401616 4095
0 91 196214 196214 9401616 9401616 9401616 9401616 4095
0 90 196213 196213 9401713 9401714 9401714 9401713 4095
0 98 10 48 480 2304 2304 480 1
0 97 48 48 2304 2304 2304 2304 1
0 96 48 48 2304 2304 2304 2304 1
0 95 48 48 2304 2304 2304 2304 1
0 94 48 48 2304 2304 2304 2304 1
0 93 48 48 2304 2304 2304 2304 1
0 92 48 48 2304 2304 2304 2304 1
0 91 47 47 2256 2256 2256 2256 1
0 90 48 48 2304 2304 2304 2304 1
0 107 22517 196165 2157815 18798875 18798875 2157815 2047
0 106 196165 196165 18798699 18798698 18798698 18798699 2047
0 105 196165 196165 18798528 18798528 18798528 18798528 2047
0 104 196165 196165 18798528 18798528 18798528 18798528 2047
0 103 196165 196165 18798528 18798528 18798528 18798528 2047
0 102 196166 196166 18798624 18798624 18798624 18798624 2047
0 101 196165 196165 18798738 18798739 18798739 18798738 2047
0 100 196165 196165 18798665 18798664 18798664 18798665 2047
0 99 196165 196165 18798528 18798528 18798528 18798528 2047
0 107 11 96 1056 9216 9216 1056 1
0 106 96 96 9216 9216 9216 9216 1
0 105 96 96 9216 9216 9216 9216 1
0 104 96 96 9216 9216 9216 9216 1
0 103 96 96 9216 9216 9216 9216 1
0 102 95 95 9120 9120 9120 9120 1
0 101 96 96 9216 9216 9216 9216 1
0 100 96 96 9216 9216 9216 9216 1
0 99 96 96 9216 9216 9216 9216 1
0 116 12276 196069 2352828 37578971 37578971 2352828 1023
0 115 196070 196070 37578816 37578816 37578816 37578816 1023
0 114 196070 196070 37579046 37579047 37579047 37579046 1023
0 113 196069 196069 37578741 37578740 37578740 37578741 1023
0 112 196070 196070 37578816 37578816 37578816 37578816 1023
0 111 196070 196070 37579062 37579063 37579063 37579062 1023
0 110 196069 196069 37578725 37578724 37578724 37578725 1023
0 109 196070 196070 37578816 37578816 37578816 37578816 1023
0 108 196070 196070 37579078 37579079 37579079 37579078 1023
0 116 12 192 2304 36864 36864 2304 1
0 115 192 192 36864 36864 36864 36864 1
0 114 191 191 36672 36672 36672 36672 1
0 113 192 192 36864 36864 36864 36864 1
0 112 192 192 36864 36864 36864 36864 1
0 111 191 191 36672 36672 36672 36672 1
0 110 192 192 36864 36864 36864 36864 1
0 109 192 192 36864 36864 36864 36864 1
0 108 191 191 36672 36672 36672 36672 1
0 125 6643 195877 2546401 75083867 75083867 2546401 511
0 124 195878 195878 75084087 75084087 75084087 75084087 511
0 123 195877 195877 75083792 75083791 75083791 75083792 511
0 122 195878 195878 75084160 75084161 75084161 75084160 511
0 121 195878 195878 75084086 75084086 75084086 75084086 511
0 120 195877 195877 75083777 75083776 75083776 75083777 511
0 119 195878 195878 75084176 75084177 75084177 75084176 511
0 118 195878 195878 75084086 75084086 75084086 75084086 511
0 117 195878 195878 75084144 75084143 75084143 75084144 511
